,cfg,fold,loss_test,acc_test,f1_test,mean_loss,std_loss,mean_acc_val,std_acc_val,mean_acc_train,std_acc_train,mean_f1_train,std_f1_train,mean_f1_val,std_f1_val
25,25,1,0.40003884134150675,83.5361216730038,0.8361995273573523,1.164423295509793,0.8941471612436197,47.9889678705147,33.41223203422429,54.566187207712716,34.234838012761756,0.5125888999274215,0.3765091533382879,0.4676983902613742,0.3478975687544446
26,26,1,0.3859339636450654,83.68821292775665,0.8378473534947293,1.1348495537171606,0.89030048094765,49.10843456238055,33.28098283475622,55.692471319441324,34.08240562201809,0.5250050673341129,0.37485777474758764,0.4793744970658039,0.34654799257546876
27,27,1,0.38613918655165513,83.72623574144487,0.8383127726964921,1.108038636101403,0.8852900533302355,50.112920265160525,33.09563206111037,56.710575661337735,33.88391188858195,0.5362524575825637,0.372714906349662,0.4898887706049919,0.3446627167954425
28,28,1,2.2664378840592247,15.399239543726235,0.10380701648698096,1.1442030880834004,0.8906930672270242,48.62322957111275,33.47267736039436,55.238720185763015,34.19501255532167,0.5198424594724631,0.37640041061123075,0.47445793422842425,0.3484384439383445
29,29,1,2.258062233531963,11.482889733840304,0.08443463668885783,1.1779083503802668,0.8943359289069539,47.21227731130422,33.78508995581962,53.859934830266134,34.43159926334249,0.504739985067009,0.37892088514406314,0.4603434709655702,0.3509697229583292
30,30,1,2.205830352726311,19.96197718631179,0.18638773841523865,1.208539587426838,0.8956481161191251,46.15702042493306,33.74047299197757,52.678196593092956,34.485153680776605,0.4918454877118193,0.37940016392348197,0.4489528097035647,0.35091662499204895
31,31,1,2.204817850657277,20.0,0.19983573361264184,1.2373315183150606,0.8959998373436229,45.22939526454911,33.610953860485246,51.58430152465367,34.485110921352565,0.4798404046643432,0.3793710070274559,0.4390017306403623,0.3498365682280068
32,32,1,0.3654117039666328,84.94296577946768,0.8499243471023986,1.2096783433726488,0.8960844556712875,46.25265387364887,33.60049457180564,52.6487060372676,34.48851474818503,0.49153497453489386,0.37939329816569567,0.449687998981943,0.3497631307241782
33,33,1,0.3573283995447982,85.51330798479087,0.8555794615451242,1.1836507309499236,0.8953873481014134,47.19604247537599,33.54390409224756,53.65172082680061,34.46295259141476,0.5025510850331413,0.3790946803099888,0.4595462758404516,0.34920884256962564
34,34,1,0.3556097071072465,85.2851711026616,0.8534906971321179,1.1592608981761754,0.8938903683107561,48.09574604101776,33.47499109900752,54.590634675829435,34.40551350709065,0.5128722641603624,0.37845629399025166,0.46893788504972306,0.34851469068744406
35,35,1,0.3547826971592568,85.96958174904942,0.8600033685924555,1.1360648271485565,0.8920119915153399,48.96324986777438,33.403759922559864,55.48273288632057,34.33261258678469,0.5226719989797628,0.3776419747477229,0.4779776871049418,0.3477810556104922
36,36,1,2.233082671035652,20.15209125475285,0.19305754408331538,1.163374021306145,0.8950028960267002,47.914225606682514,33.5558003083261,54.38860846116992,34.496844575400154,0.5106167518385861,0.37946877774712573,0.4673563153991374,0.34900684736958637
37,37,1,2.2211995637442468,15.741444866920151,0.11311032625576174,1.1892764413935206,0.8970928304894479,46.867062587357864,33.72324208258908,53.34440469684758,34.627658414531886,0.4992115903402696,0.38081839673008694,0.4563732543185068,0.3508509571189626
38,38,1,2.186582877737576,19.73384030418251,0.1606977897277233,1.2130325981117691,0.8975446837028178,46.08877482236628,33.63514000867562,52.49199640776468,34.58304447426077,0.4900522648971423,0.3801262579401643,0.4483295722220775,0.34987075438361553
39,39,1,2.162129780429193,20.836501901140686,0.18124825769978048,1.2354043011649232,0.8971993276656177,45.3570387870448,33.52994160782734,51.71873188467109,34.48800463509781,0.48176109945475915,0.3789023470068627,0.44091205744988055,0.34861733552335394
40,40,1,0.3976267798789843,83.49809885931559,0.8359831275749986,1.2150115911806794,0.8955342367617468,46.14844983525224,33.49569802580487,52.49537941952225,34.41750793263587,0.4903400133321769,0.3781690578438454,0.4491664274886547,0.34828421580422575
41,41,1,0.3949434563832323,83.99239543726236,0.8414040647901709,1.1954737036638272,0.893613871715546,46.893620509128354,33.43681150285369,53.241365498614755,34.339357251692064,0.49856641352611636,0.37733647625702516,0.4569553103964875,0.34770920060602967
42,42,1,0.3975940186813028,83.11787072243347,0.8320215427437397,1.1768953457427682,0.8913330187536257,47.61337384559381,33.37375348972327,53.94897755563088,34.246218214463454,0.5063786409131865,0.37634483194647134,0.4644692527444966,0.3470796935317268
43,43,1,0.3933459875565043,83.42205323193916,0.8357275033525458,1.159231073516699,0.8887319460957226,48.29142982151248,33.29108784764527,54.62260421357521,34.1420099883386,0.5138159937349361,0.3752287730504057,0.47156150485494847,0.3462552546539901
44,44,1,2.2804958710895518,11.596958174904943,0.0913672025415341,1.1815507511365386,0.8911863175998155,47.35256193729272,33.507138926669434,53.71049739986724,34.29937403694157,0.5038006615428707,0.37694897998786125,0.4619404851840716,0.34831862729172536
45,45,1,2.278975224306444,15.779467680608365,0.10775567399364293,1.202912339645807,0.8930188237325322,46.43249904149468,33.72050572111264,52.84844025078945,34.41532158177004,0.49414000123271673,0.3784249140686214,0.4524761493561143,0.3503567513519327
46,46,1,2.1994846866492663,20.15209125475285,0.14837779415454888,1.2227047871727197,0.8936079735253741,45.778627641840565,33.657377101857904,52.113195634669204,34.410625741858844,0.48610640478933453,0.3783242382209102,0.445254430691776,0.35009553961211265
47,47,1,2.2181763481083165,19.35361216730038,0.14488716998783346,1.241688988272441,0.8937779623718859,45.06484277853242,33.66711124932935,51.40892202996994,34.39145063785876,0.47829663477716305,0.3781756427269584,0.43745707965207087,0.35057759986739306
48,48,1,0.35791672759791787,85.51330798479087,0.8554619972570938,1.2227616430634152,0.8942791033145425,45.760016818036796,33.66813930494387,52.13896375279262,34.41250880144716,0.4863006485508605,0.3783830198005698,0.4447014536890585,0.3505935368348845
49,49,1,0.3563618124706648,85.39923954372624,0.8543069396867874,1.2046049891515658,0.8943708861728863,46.43077653103225,33.65916801031329,52.83975874444415,34.41817677891893,0.4939855107885867,0.3784244915239552,0.45167757391232644,0.3504910259573544
50,50,1,0.3670894182006908,85.0190114068441,0.8504596939999719,1.1874240399121079,0.893856423815364,47.06700707723872,33.63000646403726,53.50223374705541,34.39964434131981,0.5012567358363663,0.37820834561621824,0.45830422649682495,0.35018864085506624
51,51,1,0.355436380332081,85.77946768060836,0.8581286409351423,1.1707026788650483,0.8932406650574511,47.68256343452827,33.59439428094845,54.14750799276356,34.37765807184994,0.5083309932261625,0.37794709117401304,0.4647226817710743,0.3498253261451302
52,52,1,2.2363916737790808,9.315589353612168,0.07197476223379264,1.1891049315886657,0.8946698670975962,46.88698245295921,33.768615010082954,53.39302615847518,34.483754606340945,0.5000473593646025,0.3791034934626568,0.4566914435976734,0.3513354182373907
53,53,1,2.2436160537194563,16.806083650190114,0.12271137867052176,1.206828233353586,0.8956902608438811,46.21351368525629,33.81586501304989,52.67825229447931,34.557850526331606,0.49217662285090064,0.3799295499852612,0.4497838451664961,0.3516936741178952
54,54,1,2.1665270250480306,20.91254752851711,0.1948188500653992,1.2232959385983107,0.8957233457371373,45.693481233676785,33.72537651119656,52.08071411088178,34.52303768731387,0.485694183645613,0.3794640894135302,0.44410755135385777,0.3509860113692622
55,55,1,2.1821251427384074,20.494296577946766,0.18809307718460827,1.2391321601113707,0.8954255951600459,45.14783310764538,33.671959598762456,51.5208336766144,34.464780683344074,0.479750085438207,0.37863678286364566,0.4383519373113648,0.35049627636079994
56,56,1,0.397670036845864,83.07984790874525,0.8319252198648596,1.2245365140927353,0.8942344525640413,45.71163536883888,33.641349852098124,52.07816347562455,34.41490870812754,0.4859030297054027,0.37811603491203943,0.444247131801853,0.3502024797697904
57,57,1,0.41371732486017765,83.2319391634981,0.8338503614672494,1.2104491428958524,0.8928552457787886,46.258256539456916,33.6047423300672,52.61638161713349,34.35833316812285,0.49184239569006066,0.3775173475692733,0.44995688156432173,0.34983969692331685
58,58,1,0.41425314670135216,82.88973384030419,0.830505517066867,1.1968075146999315,0.891334454162578,46.79032174117268,33.56428523912523,53.1366973349287,34.29574334668522,0.49758966072932326,0.376856150351567,0.45552994430228894,0.3494500928787216
59,59,1,0.40678283754110267,82.58555133079848,0.8268587952133489,1.183445387143044,0.8898184292511896,47.306547263344946,33.51882852255333,53.647714008311596,34.234694416674415,0.5032258124089354,0.37620356427570917,0.460914957217128,0.34898613230843967
60,60,1,2.26894354262419,11.939163498098859,0.10957098827925302,1.1995241209621532,0.8912399108669629,46.5834349337749,33.716739209668575,52.9852083036196,34.33946024889181,0.495981369930404,0.3773127568873652,0.45375510253975454,0.35057417190982204
61,61,1,2.271059084212274,13.460076045627376,0.11558143471263001,1.2150481316886483,0.892299945599562,45.93617477032308,33.83042482895492,52.3594984316714,34.41134589370606,0.4890715596980866,0.37814018294688434,0.4471725232202701,0.35156806002248175
62,62,1,2.188532811559373,21.55893536121673,0.19024284159235366,1.2296308197308086,0.8926065931718378,45.41823182671576,33.811899286129304,51.809554979569356,34.41111183916887,0.4830912133577887,0.3780785409099703,0.44154868382264756,0.3516218154949932
63,63,1,2.2043618028723864,22.20532319391635,0.19364243097987852,1.2437196865198485,0.8926385587667419,44.94785909103392,33.75719223164704,51.29169592047297,34.387963665859886,0.47740561647399604,0.37781944349879265,0.4366467992191258,0.3510555507956399
64,64,1,0.38363598752568034,84.25855513307985,0.8430389539380001,1.2305774543796222,0.8919657634985853,45.45982714166086,33.7462283448452,51.79690983082478,34.3610309727058,0.48297445738533507,0.3775404240618844,0.44197168980852936,0.35094222830089283
65,65,1,0.3865412501828629,84.56273764258555,0.8461615007277816,1.2176420659072715,0.8913085511572544,45.96287836036582,33.73438616000549,52.29485592615045,34.33541206668233,0.4884586976759169,0.3772710598624167,0.4472173422946108,0.3508326900930547
